EP012000,             ALETTA,     23,
20000723,  1800, 10.9N, 107.6W, 64.75,   1004,  42.39,  47.50,  -9999,  -9999,  -9999,  677.50
20000724,  0000, 11.3N, 109.1W, 83.25,   1001,  39.41,  98.00,  -9999,  -9999,  -9999,  720.00
20000724,  0600, 11.8N, 110.7W, 101.7,    997,  36.70,  138.0,  53.00,  -9999,  -9999,  744.00
20000724,  1200, 12.3N, 112.3W, 120.2,    991,  34.18,  168.0,  80.00,  36.00,  -9999,  756.00
20000724,  1800, 12.9N, 114.1W, 138.7,    980,  31.88,  191.0,  102.0,  55.50,  -9999,  759.50
20000725,  0000, 13.4N, 116.0W, 175.7,    970,  27.42,  216.5,  131.5,  84.00,  -9999,  742.00
20000725,  0600, 13.8N, 117.8W, 185.0,    964,  26.53,  221.0,  137.0,  90.00,  -9999,  736.50
20000725,  1200, 14.0N, 119.4W, 194.2,    955,  25.58,  224.0,  141.5,  95.00,  31.00,  729.00
20000725,  1800, 14.3N, 121.1W, 203.5,    954,  24.70,  226.5,  145.5,  99.00,  35.50,  721.00
20000726,  0000, 14.5N, 122.5W, 203.5,    954,  24.79,  227.0,  146.0,  99.50,  35.50,  723.00
20000726,  0600, 14.9N, 123.9W, 194.2,    956,  25.97,  227.5,  144.0,  96.50,  31.50,  736.50
20000726,  1200, 15.3N, 125.3W, 194.2,    959,  26.14,  229.0,  145.0,  97.00,  31.50,  740.00
20000726,  1800, 15.5N, 127.0W, 194.2,    961,  26.23,  230.0,  145.5,  97.50,  32.00,  741.50
20000727,  0000, 15.6N, 128.5W, 185.0,    963,  27.34,  228.0,  142.0,  93.00,  -9999,  751.50
20000727,  0600, 15.7N, 130.1W, 175.7,    964,  28.50,  225.5,  137.5,  88.00,  -9999,  761.00
20000727,  1200, 15.9N, 131.6W, 166.5,    965,  29.76,  222.0,  132.0,  82.00,  -9999,  769.50
20000727,  1800, 16.0N, 133.2W, 175.7,    964,  28.65,  226.5,  138.0,  88.50,  -9999,  763.50
20000728,  0000, 16.4N, 134.8W, 175.7,    962,  28.84,  228.0,  139.0,  89.00,  -9999,  766.50
20000728,  0600, 16.8N, 136.4W, 194.2,    961,  26.82,  235.0,  149.0,  100.0,  32.50,  752.50
20000728,  1200, 17.2N, 138.2W, 185.0,    963,  28.09,  234.5,  146.5,  96.00,  -9999,  765.00
20000728,  1800, 17.5N, 139.6W, 166.5,    968,  30.58,  228.0,  136.5,  85.00,  -9999,  783.00
20000729,  0000, 18.0N, 141.3W, 148.0,    980,  33.40,  217.5,  122.5,  70.00,  -9999,  797.50
20000729,  0600, 18.4N, 142.9W, 120.2,    990,  37.89,  188.5,  90.50,  40.00,  -9999,  804.00
20000729,  1200, 18.7N, 144.6W, 120.2,    990,  38.08,  189.5,  91.00,  40.00,  -9999,  806.50
20000729,  1800, 18.9N, 146.3W, 120.2,    990,  38.21,  190.5,  91.50,  40.00,  -9999,  808.00
20000730,  0000, 19.3N, 147.7W, 111.0,    995,  40.03,  177.5,  78.00,  -9999,  -9999,  808.00
20000730,  0600, 19.8N, 148.9W, 101.7,    997,  42.01,  162.0,  62.00,  -9999,  -9999,  806.00
20000730,  1200, 20.1N, 150.0W, 101.7,    997,  42.23,  163.0,  62.50,  -9999,  -9999,  808.50
20000730,  1800, 20.5N, 151.0W,  92.5,    995,  44.24,  144.0,  -9999,  -9999,  -9999,  802.00
20000731,  0000, 20.7N, 151.8W, 101.7,    993,  42.66,  165.0,  63.50,  -9999,  -9999,  813.00
20000731,  0600, 20.8N, 152.5W,  92.5,    995,  44.47,  145.0,  -9999,  -9999,  -9999,  804.00
20000731,  1200, 21.0N, 153.1W, 83.25,    998,  46.43,  121.5,  -9999,  -9999,  -9999,  792.50
20000731,  1800, 21.3N, 153.8W, 111.0,    993,  41.41,  184.5,  81.50,  -9999,  -9999,  824.00
20000801,  0000, 21.8N, 154.5W, 111.0,    998,  41.76,  186.0,  82.50,  -9999,  -9999,  828.00
20000801,  0600, 22.3N, 155.2W,  92.5,   1001,  45.61,  149.5,  -9999,  -9999,  -9999,  816.00
20000801,  1200, 22.9N, 156.1W, 83.25,   1004,  47.95,  126.5,  -9999,  -9999,  -9999,  806.50
20000801,  1800, 23.6N, 157.2W, 83.25,   1006,  48.52,  128.5,  -9999,  -9999,  -9999,  812.00
20000802,  0000, 24.2N, 158.4W,  74.0,   1008,  51.00,  100.0,  -9999,  -9999,  -9999,  798.00
20000802,  0600, 25.0N, 159.6W, 83.25,   1006,  49.68,  132.5,  -9999,  -9999,  -9999,  823.00
20000802,  1200, 25.8N, 160.9W, 83.25,   1007,  50.35,  135.0,  -9999,  -9999,  -9999,  829.00
20000802,  1800, 26.9N, 162.3W, 83.25,   1008,  51.30,  138.5,  -9999,  -9999,  -9999,  837.50
20000803,  0000, 27.9N, 163.7W,  74.0,   1010,  54.29,  109.0,  -9999,  -9999,  -9999,  825.50
20000803,  0600, 28.8N, 165.2W, 64.75,   1008,  57.37,  68.00,  -9999,  -9999,  -9999,  806.50
20000803,  1200, 29.8N, 166.5W,  55.5,   1009,  60.71,  -9999,  -9999,  -9999,  -9999,  779.50
20000803,  1800, 30.5N, 167.6W,  55.5,   1010,  61.44,  -9999,  -9999,  -9999,  -9999,  784.50
20000804,  0000, 31.4N, 168.6W,  55.5,   1012,  62.38,  -9999,  -9999,  -9999,  -9999,  791.00
20000804,  0600, 32.2N, 169.3W,  55.5,   1012,  63.23,  -9999,  -9999,  -9999,  -9999,  797.00
20000804,  1200, 33.0N, 169.9W, 46.25,   1013,  66.69,  -9999,  -9999,  -9999,  -9999,  756.00
20000804,  1800, 33.9N, 170.3W, 46.25,   1015,  67.71,  -9999,  -9999,  -9999,  -9999,  762.50
20000805,  0000, 35.0N, 170.5W, 46.25,   1017,  68.99,  -9999,  -9999,  -9999,  -9999,  770.00
20000805,  0600, 36.1N, 170.7W, 46.25,   1017,  70.28,  -9999,  -9999,  -9999,  -9999,  778.00
EP072000,             EMILIA,     16,
20000726,  0600, 14.9N, 106.9W, 46.25,   1007,  49.12,  -9999,  -9999,  -9999,  -9999,  633.00
20000726,  1200, 15.3N, 107.7W,  55.5,   1006,  47.52,  -9999,  -9999,  -9999,  -9999,  677.50
20000726,  1800, 15.8N, 108.4W, 64.75,   1005,  46.05,  52.50,  -9999,  -9999,  -9999,  712.00
20000727,  0000, 16.2N, 109.0W,  74.0,   1002,  44.55,  83.00,  -9999,  -9999,  -9999,  738.50
20000727,  0600, 16.8N, 109.8W, 83.25,   1000,  43.25,  110.5,  -9999,  -9999,  -9999,  760.50
20000727,  1200, 17.4N, 110.8W, 83.25,    998,  43.69,  112.0,  -9999,  -9999,  -9999,  765.00
20000727,  1800, 18.1N, 111.8W, 101.7,    994,  40.82,  156.5,  60.00,  -9999,  -9999,  792.50
20000728,  0000, 18.8N, 112.9W, 101.7,    996,  41.31,  159.0,  61.00,  -9999,  -9999,  798.00
20000728,  0600, 19.4N, 113.8W,  92.5,    997,  43.43,  140.5,  -9999,  -9999,  -9999,  793.50
20000728,  1200, 19.9N, 114.7W,  92.5,    997,  43.80,  142.0,  -9999,  -9999,  -9999,  797.50
20000728,  1800, 20.1N, 115.8W, 83.25,   1000,  45.73,  119.0,  -9999,  -9999,  -9999,  785.50
20000729,  0000, 20.1N, 117.0W,  74.0,   1004,  47.59,  90.50,  -9999,  -9999,  -9999,  767.00
20000729,  0600, 20.2N, 117.9W, 64.75,   1005,  49.61,  57.00,  -9999,  -9999,  -9999,  743.50
20000729,  1200, 20.3N, 118.9W, 64.75,   1006,  49.69,  57.00,  -9999,  -9999,  -9999,  744.50
20000729,  1800, 20.3N, 120.0W,  55.5,   1006,  51.71,  -9999,  -9999,  -9999,  -9999,  712.00
20000730,  0000, 20.4N, 120.8W, 46.25,   1007,  53.90,  -9999,  -9999,  -9999,  -9999,  669.50
EP082000,              FABIO,     19,
20000803,  1200, 16.4N, 113.6W,  55.5,   1008,  48.41,  -9999,  -9999,  -9999,  -9999,  685.00
20000803,  1800, 16.6N, 114.9W,  55.5,   1006,  48.57,  -9999,  -9999,  -9999,  -9999,  686.50
20000804,  0000, 16.7N, 115.8W, 64.75,   1005,  46.76,  53.00,  -9999,  -9999,  -9999,  718.50
20000804,  0600, 16.8N, 116.6W, 64.75,   1004,  46.83,  53.50,  -9999,  -9999,  -9999,  719.00
20000804,  1200, 16.8N, 117.5W, 83.25,   1000,  43.25,  110.5,  -9999,  -9999,  -9999,  760.50
20000804,  1800, 16.8N, 118.5W, 83.25,   1000,  43.25,  110.5,  -9999,  -9999,  -9999,  760.50
20000805,  0000, 16.7N, 119.5W,  74.0,   1000,  44.93,  84.00,  -9999,  -9999,  -9999,  742.00
20000805,  0600, 16.7N, 120.4W,  74.0,   1001,  44.93,  84.00,  -9999,  -9999,  -9999,  742.00
20000805,  1200, 16.5N, 121.4W, 64.75,   1002,  46.60,  53.00,  -9999,  -9999,  -9999,  717.00
20000805,  1800, 16.3N, 122.4W, 64.75,   1004,  46.44,  53.00,  -9999,  -9999,  -9999,  715.50
20000806,  0000, 16.2N, 123.2W,  55.5,   1006,  48.25,  -9999,  -9999,  -9999,  -9999,  683.50
20000806,  0600, 15.9N, 124.0W,  55.5,   1007,  48.00,  -9999,  -9999,  -9999,  -9999,  681.50
20000806,  1200, 15.5N, 124.8W,  55.5,   1008,  47.68,  -9999,  -9999,  -9999,  -9999,  679.00
20000806,  1800, 15.1N, 125.4W, 46.25,   1008,  49.28,  -9999,  -9999,  -9999,  -9999,  634.50
20000807,  0000, 14.9N, 125.9W, 46.25,   1009,  49.12,  -9999,  -9999,  -9999,  -9999,  633.00
20000807,  0600, 14.7N, 126.5W, 46.25,   1009,  48.95,  -9999,  -9999,  -9999,  -9999,  632.00
20000807,  1200, 14.5N, 127.1W, 46.25,   1010,  48.78,  -9999,  -9999,  -9999,  -9999,  630.50
20000807,  1800, 14.3N, 127.7W, 46.25,   1010,  48.62,  -9999,  -9999,  -9999,  -9999,  629.00
20000808,  0000, 14.2N, 128.3W, 46.25,   1011,  48.54,  -9999,  -9999,  -9999,  -9999,  628.50
EP092000,              GILMA,     25,
20000805,  0000, 15.0N, 105.2W,  55.5,   1005,  47.28,  -9999,  -9999,  -9999,  -9999,  675.50
20000805,  0600, 15.2N, 106.1W,  55.5,   1005,  47.44,  -9999,  -9999,  -9999,  -9999,  676.50
20000805,  1200, 15.5N, 106.9W,  55.5,   1005,  47.68,  -9999,  -9999,  -9999,  -9999,  679.00
20000805,  1800, 15.8N, 107.8W,  55.5,   1005,  47.92,  -9999,  -9999,  -9999,  -9999,  681.00
20000806,  0000, 16.2N, 108.8W,  55.5,   1005,  48.25,  -9999,  -9999,  -9999,  -9999,  683.50
20000806,  0600, 16.6N, 109.9W,  55.5,   1005,  48.57,  -9999,  -9999,  -9999,  -9999,  686.50
20000806,  1200, 17.0N, 111.0W, 64.75,   1003,  46.99,  53.50,  -9999,  -9999,  -9999,  720.50
20000806,  1800, 17.4N, 112.0W, 83.25,   1000,  43.69,  112.0,  -9999,  -9999,  -9999,  765.00
20000807,  0000, 17.9N, 113.0W,  92.5,    995,  42.34,  136.5,  -9999,  -9999,  -9999,  782.00
20000807,  0600, 18.2N, 114.1W, 101.7,    993,  40.89,  157.0,  60.00,  -9999,  -9999,  793.50
20000807,  1200, 18.4N, 114.9W, 111.0,    991,  39.43,  174.5,  76.50,  -9999,  -9999,  801.00
20000807,  1800, 18.5N, 115.8W, 111.0,    991,  39.50,  174.5,  76.50,  -9999,  -9999,  801.50
20000808,  0000, 18.7N, 116.7W, 111.0,    990,  39.63,  175.5,  77.00,  -9999,  -9999,  803.50
20000808,  0600, 18.9N, 117.5W, 120.2,    987,  38.21,  190.5,  91.50,  40.00,  -9999,  808.00
20000808,  1200, 19.0N, 118.3W, 129.5,    984,  36.78,  203.0,  104.5,  52.00,  -9999,  810.00
20000808,  1800, 19.3N, 119.1W, 129.5,    986,  36.97,  204.0,  105.0,  52.00,  -9999,  812.50
20000809,  0000, 19.8N, 119.7W, 111.0,    989,  40.37,  179.0,  79.00,  -9999,  -9999,  812.00
20000809,  0600, 20.2N, 120.2W, 101.7,    992,  42.30,  163.5,  63.00,  -9999,  -9999,  809.00
20000809,  1200, 20.7N, 120.6W, 83.25,    996,  46.20,  120.5,  -9999,  -9999,  -9999,  790.00
20000809,  1800, 21.2N, 121.1W, 64.75,    999,  50.45,  58.00,  -9999,  -9999,  -9999,  751.00
20000810,  0000, 21.7N, 121.6W,  55.5,   1002,  52.95,  -9999,  -9999,  -9999,  -9999,  721.50
20000810,  0600, 22.0N, 122.2W,  55.5,   1004,  53.22,  -9999,  -9999,  -9999,  -9999,  724.00
20000810,  1200, 22.1N, 122.7W, 46.25,   1005,  55.47,  -9999,  -9999,  -9999,  -9999,  681.00
20000810,  1800, 22.2N, 123.2W, 46.25,   1006,  55.57,  -9999,  -9999,  -9999,  -9999,  681.50
20000811,  0000, 22.3N, 123.6W, 46.25,   1007,  55.66,  -9999,  -9999,  -9999,  -9999,  682.00
EP102000,             HECTOR,     25,
20000810,  1800, 17.8N, 106.6W, 46.25,   1006,  51.58,  -9999,  -9999,  -9999,  -9999,  652.00
